"library_id","description","total_spots","total_bases","label"
"SRR3457251","none",53466,32186532,"amplicon"
"SRR5916708","none",76258,45860554,"amplicon"
"SRR1661393","none",70942,24967607,"amplicon"
"SRR1910161","none",74826,26189100,"amplicon"
"SRR1915750","none",12822,2243850,"amplicon"
"SRR1909438","none",42050,14717500,"amplicon"
"SRR3456493","none",148627,88434159,"amplicon"
"SRR1702633","none",200100,100363529,"amplicon"
"SRR6317108","none",41987,20760240,"amplicon"
"SRR5916851","none",155209,91219608,"amplicon"
"SRR5917879","none",86201,51832308,"amplicon"
"SRR6403434","none",84383,25378167,"amplicon"
"SRR3457024","none",107834,64916068,"amplicon"
"SRR3456326","none",169207,95274388,"amplicon"
"SRR1570902","none",18935,4711498,"amplicon"
"SRR5643073","none",29963,15041426,"amplicon"
"SRR5914979","none",48368,29097729,"amplicon"
"SRR5902537","none",49553,24571591,"amplicon"
"SRR5924584","none",89384,53715487,"amplicon"
"SRR2414354","none",76093,22827900,"amplicon"
"SRR5918786","none",174194,86007763,"amplicon"
"SRR2414353","none",77816,23344800,"amplicon"
"SRR1570899","none",24037,5976645,"amplicon"
"ERR867681","none",60223,32101274,"amplicon"
"ERR1873192","none",17691,8668590,"amplicon"
"SRR3453215","none",93863,56505526,"amplicon"
"SRR5923285","none",155963,47008276,"amplicon"
"SRR5917062","none",169482,84393386,"amplicon"
"SRR5918432","none",181850,90805286,"amplicon"
"SRR5690988","none",42570,21285000,"amplicon"
"SRR5918434","none",190545,111895862,"amplicon"
"SRR5918604","none",125042,75203444,"amplicon"
"SRR2027803","none",3531,2837521,"amplicon"
"SRR062149","none",428650,238471720,"amplicon"
"SRR2075538","none",105726,14373714,"amplicon"
"SRR3454523","none",171304,103125008,"amplicon"
"SRR1196359","none",70244,24585400,"amplicon"
"SRR3454790","none",39023,23467367,"amplicon"
"SRR1702588","none",132506,66359244,"amplicon"
"SRR3454300","none",199923,120353646,"amplicon"
"SRR6317078","none",41351,20290180,"amplicon"
"SRR5643069","none",60025,30132550,"amplicon"
"SRR2414382","none",96133,28839900,"amplicon"
"SRR5916458","none",267535,155483133,"amplicon"
"SRR3453268","none",187529,112892458,"amplicon"
"SRR5918499","none",359439,179722501,"amplicon"
"SRR5916096","none",116676,70108126,"amplicon"
"SRR5957081","none",16295,8180090,"amplicon"
"SRR2075421","none",4957,778650,"amplicon"
"SRR3584408","none",33718,20298236,"amplicon"
"SRR5914974","none",75970,45672783,"amplicon"
"ERR1279313","none",10853,3940083,"amplicon"
"ERR867781","none",66258,35714975,"amplicon"
"SRR5917455","none",87477,52619394,"amplicon"
"ERR867856","none",35469,18978850,"amplicon"
"SRR5916307","none",134710,40567937,"amplicon"
"SRR3456170","none",88232,53038506,"amplicon"
"SRR5916449","none",114118,57090017,"amplicon"
"SRR5368686","none",1304293,107810698,"amplicon"
"SRR5643056","none",39517,19837534,"amplicon"
"SRR5918596","none",190382,114474952,"amplicon"
"SRR1909487","none",44498,15574300,"amplicon"
"ERR2098449","none",1598013,482599926,"amplicon"
"SRR5917031","none",152555,91323042,"amplicon"
"SRR5916579","none",174674,104023239,"amplicon"
"SRR5916141","none",188268,56740542,"amplicon"
"SRR5924874","none",112345,56192034,"amplicon"
"SRR5918584","none",184918,110478892,"amplicon"
"SRR3453227","none",76240,45896480,"amplicon"
"SRR2349961","none",228326,92538041,"amplicon"
"SRR3456162","none",86353,51901752,"amplicon"
"SRR5916228","none",179333,54038914,"amplicon"
"SRR6403363","none",89059,26739390,"amplicon"
"SRR6853369","none",11952264,2414357328,"amplicon"
"SRR6393446","none",88432,26573411,"amplicon"
"SRR5915965","none",123622,74266217,"amplicon"
"ERR867939","none",40898,22049845,"amplicon"
"SRR5585462","none",3033454,345737703,"amplicon"
"SRR1257386","none",816985,405283990,"amplicon"
"SRR3454333","none",196413,118240626,"amplicon"
"SRR1196419","none",110629,38720150,"amplicon"
"SRR5917780","none",62555,37634050,"amplicon"
"ERR2098452","none",1433688,432973776,"amplicon"
"SRR6853356","none",14047180,2498433487,"amplicon"
"ERR867680","none",32226,17439667,"amplicon"
"ERR867835","none",21585,11637411,"amplicon"
"ERR2098598","none",1008651,506342802,"amplicon"
"SRR6317088","none",42230,20870240,"amplicon"
"ERR1873197","none",137515,67382350,"amplicon"
"SRR3454685","none",198120,119268240,"amplicon"
"SRR5918684","none",170349,102426334,"amplicon"
"SRR3453635","none",212247,127658707,"amplicon"
"ERR2098584","none",2178505,1093609510,"amplicon"
"SRR5917365","none",71791,43153998,"amplicon"
"SRR3584450","none",126831,63669162,"amplicon"
"SRR5918824","none",628939,189481383,"amplicon"
"SRR6403335","none",82205,24712339,"amplicon"
"SRR5916177","none",130130,78181478,"amplicon"
"SRR5918686","none",1003382,541303025,"amplicon"
"SRR5219917","none",99779,29933700,"amplicon"
"SRR5916428","none",90222,54238671,"amplicon"
"ERR867700","none",39508,21138270,"amplicon"
"ERR1873307","none",155601,76400091,"amplicon"
"SRR5917689","none",68316,41072355,"amplicon"
"SRR5918451","none",109248,53169983,"amplicon"
"SRR4449289","none",5221,2623685,"amplicon"
"ERR1039467","none",83954,25354108,"amplicon"
"SRR3456851","none",353373,186774736,"amplicon"
"SRR5923359","none",166371,100012706,"amplicon"
"SRR5643082","none",37683,18916866,"amplicon"
"ERR1873232","none",131360,64497760,"amplicon"
"SRR3456730","none",317153,168189322,"amplicon"
"SRR3453235","none",118865,71556730,"amplicon"
"SRR2414415","none",9296,2788800,"amplicon"
"SRR2075514","none",39271,5342257,"amplicon"
"SRR5690996","none",21810,10905000,"amplicon"
"SRR4045425","none",442293,84875218,"amplicon"
"SRR5924595","none",137392,82594000,"amplicon"
"SRR2052512","none",45845,21460302,"amplicon"
"SRR5918878","none",178012,106859767,"amplicon"
"SRR5916593","none",195631,116324486,"amplicon"
"ERR1873234","none",188521,92563811,"amplicon"
"SRR7445505","none",57113,27699805,"amplicon"
"SRR3584404","none",39511,23785622,"amplicon"
"SRR1196408","none",133612,46764200,"amplicon"
"SRR3453625","none",134571,80941549,"amplicon"
"SRR5918873","none",164726,99072328,"amplicon"
"SRR5916022","none",141925,42785729,"amplicon"
"SRR5052268","none",216519,130344438,"amplicon"
"SRR1686677","none",27024,15040858,"amplicon"
"SRR5916086","none",145826,87661272,"amplicon"
"SRR5915055","none",38873,23374940,"amplicon"
"SRR5918689","none",627250,188835281,"amplicon"
"SRR1915902","none",188717,66050950,"amplicon"
"ERR2098437","none",1178982,356052564,"amplicon"
"SRR6853383","none",17585675,3552306350,"amplicon"
"SRR5918659","none",730342,219974500,"amplicon"
"SRR3454313","none",219551,132169702,"amplicon"
"SRR5916869","none",132767,66411557,"amplicon"
"SRR6393472","none",64872,19453748,"amplicon"
"SRR5381390","none",7993,4797610,"amplicon"
"SRR5923239","none",145405,43827775,"amplicon"
"SRR2414389","none",103014,30904200,"amplicon"
"SRR4427788","none",3532987,962559204,"amplicon"
"SRR5924677","none",111083,55541073,"amplicon"
"ERR2098524","none",1144914,574746828,"amplicon"
"SRR5915695","none",115731,69626895,"amplicon"
"SRR3584509","none",81417,49013034,"amplicon"
"SRR5914943","none",46856,28174695,"amplicon"
"SRR3454369","none",276814,164987240,"amplicon"
"SRR5916658","none",105722,63560811,"amplicon"
"SRR5918439","none",187162,112549068,"amplicon"
"SRR1196365","none",48773,17070550,"amplicon"
"SRR5219950","none",116022,34806600,"amplicon"
"SRR062150","none",497239,277714977,"amplicon"
"SRR3456910","none",166282,100101764,"amplicon"
"SRR2414343","none",73101,21930300,"amplicon"
"ERR867676","none",57831,30941035,"amplicon"
"SRR5219972","none",1284,385200,"amplicon"
"SRR1196932","none",118534,41486900,"amplicon"
"SRR5917456","none",62361,31142894,"amplicon"
"SRR2349959","none",198600,79183064,"amplicon"
"SRR1201458","none",95716,33500600,"amplicon"
"SRR3455356","none",177510,106676938,"amplicon"
"SRR5916882","none",128279,77121968,"amplicon"
"SRR5917449","none",96774,47987453,"amplicon"
"SRR5915512","none",108972,63149691,"amplicon"
"SRR062190","none",492902,276557756,"amplicon"
"SRR5924580","none",116290,69897200,"amplicon"
"SRR5923429","none",87820,26457020,"amplicon"
"SRR1702619","none",847,424665,"amplicon"
"ERR1718087","none",8068,1314260,"amplicon"
"ERR867736","none",26663,14426931,"amplicon"
"SRR4427798","none",3031667,851929114,"amplicon"
"SRR2414356","none",66423,19926900,"amplicon"
"SRR5916641","none",169513,100913802,"amplicon"
"SRR5916122","none",180077,103533322,"amplicon"
"SRR5924852","none",44926,22510489,"amplicon"
"SRR5918494","none",204046,122729354,"amplicon"
"SRR3456941","none",28432,17116064,"amplicon"
"SRR5917283","none",76338,45638588,"amplicon"
"ERR867878","none",23814,12742180,"amplicon"
"SRR3456768","none",162800,96519641,"amplicon"
"SRR3453692","none",168669,101432499,"amplicon"
"SRR1909404","none",110736,38757600,"amplicon"
"SRR5918429","none",44492,26113465,"amplicon"
"SRR5903762","none",127219,76585838,"amplicon"
"SRR6403531","none",98202,29487851,"amplicon"
"SRR6317062","none",40613,20050180,"amplicon"
"SRR2414381","none",103289,30986700,"amplicon"
"SRR3456497","none",106593,63325352,"amplicon"
"SRR3456405","none",276310,166039389,"amplicon"
"SRR3456465","none",106707,63675759,"amplicon"
"SRR2075501","none",43944,6142590,"amplicon"
"SRR2075444","none",100523,13133972,"amplicon"
"SRR5917499","none",63130,37958871,"amplicon"
"SRR6403189","none",96588,23627091,"amplicon"
"SRR6403261","none",76849,18940457,"amplicon"
"SRR5446020","none",87112,26307824,"amplicon"
"ERR2098566","none",1551875,779041250,"amplicon"
"SRR5916365","none",146156,87490966,"amplicon"
"ERR867923","none",3341,1787537,"amplicon"
"SRR5924820","none",82638,41229527,"amplicon"
"SRR5918435","none",132938,65517311,"amplicon"
"SRR3456747","none",178153,104766008,"amplicon"
"SRR062131","none",190878,104607769,"amplicon"
"SRR5924850","none",87096,48543739,"amplicon"
"SRR2075430","none",102603,14167024,"amplicon"
"SRR5917438","none",64789,38953084,"amplicon"
"ERR867722","none",51382,27699886,"amplicon"
"ERR867862","none",46508,25069540,"amplicon"
"SRR5916430","none",146364,87588485,"amplicon"
"SRR3453282","none",203765,122666530,"amplicon"
"SRR3584484","none",10554,6353508,"amplicon"
"SRR3454404","none",224950,133632772,"amplicon"
"SRR1910639","none",157171,55009850,"amplicon"
"SRR6317061","none",40932,20140140,"amplicon"
"ERR1873286","none",284458,139953336,"amplicon"
"SRR5918828","none",67832,33232970,"amplicon"
"SRR3111625","none",32775695,7079550120,"amplicon"
"SRR5219926","none",54486,16345800,"amplicon"
"SRR3454806","none",116166,69870438,"amplicon"
"SRR062235","none",208948,107745581,"amplicon"
"SRR3584512","none",74305,44731610,"amplicon"
"SRR5917000","none",193879,96928825,"amplicon"
"ERR2098420","none",1586496,479121792,"amplicon"
"SRR5923122","none",165235,49801870,"amplicon"
"SRR1295375","none",51730,27727178,"amplicon"
"SRR3457048","none",83881,50496362,"amplicon"
"SRR3453336","none",193993,116783786,"amplicon"
"SRR5918590","none",85558,42348104,"amplicon"
"SRR3454433","none",97841,58194098,"amplicon"
"SRR3453334","none",212914,128174228,"amplicon"
"SRR5918616","none",174920,84882207,"amplicon"
"SRR5902415","none",52940,26068809,"amplicon"
"SRR4045399","none",164576,27925402,"amplicon"
"SRR5916281","none",152474,91628328,"amplicon"
"ERR867874","none",22209,11973145,"amplicon"
"SRR5924717","none",76751,46160334,"amplicon"
"SRR5918636","none",97056,46975234,"amplicon"
"SRR5918648","none",203665,122466130,"amplicon"
"SRR1910262","none",64317,22510950,"amplicon"
"SRR5915035","none",180313,107644002,"amplicon"
"SRR2414350","none",69691,20907300,"amplicon"
"SRR5903748","none",132962,80043124,"amplicon"
"SRR5643070","none",29,14558,"amplicon"
"SRR5500619","none",122263,50549206,"amplicon"
"SRR3456353","none",16990,9376500,"amplicon"
"SRR3584480","none",19986,12031572,"amplicon"
"SRR3457204","none",31929,19221258,"amplicon"
"SRR5500578","none",107753,44278704,"amplicon"
"SRR5923284","none",148931,89492039,"amplicon"
"SRR1210750","none",92539,32388650,"amplicon"
"SRR5923331","none",134589,80859016,"amplicon"
"SRR5915613","none",156742,93723330,"amplicon"
"SRR6393375","none",62479,18780808,"amplicon"
"SRR5957065","none",20516,10299032,"amplicon"
"SRR5917558","none",72840,35298630,"amplicon"
"SRR3456938","none",12180,7332360,"amplicon"
"SRR5915385","none",35122,21116066,"amplicon"
"SRR3584374","none",114566,68968732,"amplicon"
"SRR5923114","none",243508,146366775,"amplicon"
"ERR2098590","none",1244852,624915704,"amplicon"
"SRR5918633","none",241611,145256540,"amplicon"
"SRR5924877","none",27244,15942768,"amplicon"
"ERR855787","none",54701,29485700,"amplicon"
"SRR2075533","none",67718,10161517,"amplicon"
"ERR1873329","none",147944,72640504,"amplicon"
"ERR1873251","none",2,978,"amplicon"
"SRR3457014","none",33985,20458970,"amplicon"
"SRR062250","none",384127,202783943,"amplicon"
"SRR5916659","none",141989,85363379,"amplicon"
"ERR867867","none",41428,22419804,"amplicon"
"SRR5917681","none",68115,40967594,"amplicon"
"SRR2349947","none",138269,57738655,"amplicon"
"SRR5918704","none",145215,84362987,"amplicon"
"SRR5918418","none",194009,116669663,"amplicon"
"SRR3457258","none",121142,72927484,"amplicon"
"SRR5924603","none",163875,81906035,"amplicon"
"SRR5500608","none",96671,39733246,"amplicon"
"SRR3456334","none",189833,113799244,"amplicon"
"SRR5916083","none",134279,78408263,"amplicon"
"SRR5643068","none",20160,10120320,"amplicon"
"SRR5924668","none",73441,36675372,"amplicon"
"SRR2075516","none",148443,19236995,"amplicon"
"SRR1909454","none",144454,50558900,"amplicon"
"SRR5219956","none",113429,34028700,"amplicon"
"SRR6403593","none",61482,18489529,"amplicon"
"SRR3454357","none",185230,111508460,"amplicon"
"SRR3456544","none",153760,88255611,"amplicon"
"ERR867759","none",48557,25883338,"amplicon"
"SRR6393473","none",61089,15044576,"amplicon"
"SRR1915940","none",53173,18610550,"amplicon"
"SRR5902380","none",51704,31098844,"amplicon"
"SRR5915645","none",95813,47913733,"amplicon"
"ERR867895","none",48952,26092712,"amplicon"
"SRR3454430","none",95555,57042615,"amplicon"
"SRR5916034","none",170656,102574569,"amplicon"
"SRR3454755","none",159376,95841347,"amplicon"
"SRR5918461","none",128565,63348247,"amplicon"
"SRR5643049","none",42804,21487608,"amplicon"
"SRR5916488","none",174726,104042540,"amplicon"
"SRR1661392","none",52514,19049458,"amplicon"
"SRR2414370","none",127788,38336400,"amplicon"
"ERR867820","none",39194,21049637,"amplicon"
"ERR1873325","none",106641,52360731,"amplicon"
"SRR5915565","none",110319,61335800,"amplicon"
"SRR3454737","none",138869,83509727,"amplicon"
"SRR062147","none",475524,236693973,"amplicon"
"SRR3456993","none",643,387086,"amplicon"
"SRR062251","none",154210,82382575,"amplicon"
"SRR5917266","none",105288,60552720,"amplicon"
"ERR867891","none",32346,17435365,"amplicon"
"SRR1910171","none",54856,19199600,"amplicon"
"SRR3584436","none",102436,51422872,"amplicon"
"SRR6317111","none",41647,20530190,"amplicon"
"ERR867864","none",63299,33867229,"amplicon"
"SRR6403438","none",64676,19448993,"amplicon"
"SRR3453183","none",90579,54528558,"amplicon"
"SRR5917634","none",71860,35703778,"amplicon"
"ERR867810","none",54243,29131017,"amplicon"
"SRR5917705","none",75841,45586608,"amplicon"
"SRR5924500","none",95476,57396518,"amplicon"
"SRR2075478","none",132250,19257781,"amplicon"
"SRR5916270","none",111558,33643231,"amplicon"
"SRR3454408","none",198848,118659515,"amplicon"
"SRR5918681","none",728429,219417223,"amplicon"
"ERR1873224","none",88604,43504564,"amplicon"
"SRR5643076","none",44691,22434882,"amplicon"
"SRR5916100","none",138721,41853521,"amplicon"
"SRR5918436","none",169560,97011319,"amplicon"
"SRR1702561","none",152866,76687282,"amplicon"
"SRR1201477","none",67770,23719500,"amplicon"
"SRR2414371","none",119928,35978400,"amplicon"
"SRR5916012","none",152543,45970254,"amplicon"
"SRR3454687","none",201531,121321662,"amplicon"
"ERR1873299","none",66374,32589634,"amplicon"
"SRR5923203","none",138435,80389231,"amplicon"
"SRR5923002","none",277637,166798333,"amplicon"
"SRR5917625","none",106287,63840386,"amplicon"
"SRR5924797","none",86950,43504363,"amplicon"
"SRR062209","none",593995,336886115,"amplicon"
"SRR3456956","none",84553,50900906,"amplicon"
"SRR2910743","none",32098,12718721,"amplicon"
"SRR5918789","none",195000,115123513,"amplicon"
"ERR867675","none",40648,21829618,"amplicon"
"SRR5690828","none",46789,23394500,"amplicon"
"ERR2098537","none",1277855,641483210,"amplicon"
"SRR5924651","none",42353,21201941,"amplicon"
"SRR5923036","none",155858,93642357,"amplicon"
"SRR5915962","none",126349,38124663,"amplicon"
"SRR4427803","none",3237434,929285544,"amplicon"
"SRR5916470","none",147128,87687558,"amplicon"
"SRR1910132","none",115064,40272400,"amplicon"
"SRR3584511","none",67195,40451390,"amplicon"
"ERR867789","none",27127,14625743,"amplicon"
"SRR5957056","none",13054,6553108,"amplicon"
"SRR5916532","none",82836,49825098,"amplicon"
"ERR867708","none",37150,20027260,"amplicon"
"SRR1915932","none",69162,24206700,"amplicon"
"SRR3454812","none",87990,52922219,"amplicon"
"SRR5500654","none",98444,40541232,"amplicon"
"SRR3454411","none",251044,145092913,"amplicon"
"SRR3453340","none",195447,117659094,"amplicon"
"SRR3456902","none",128122,77129444,"amplicon"
"SRR3457043","none",86903,52315606,"amplicon"
"SRR1685970","none",49350,31564198,"amplicon"
"SRR4449252","none",2270,1123677,"amplicon"
"SRR5903765","none",143247,86234694,"amplicon"
"SRR3454329","none",200446,120668492,"amplicon"
"SRR5219933","none",89901,26970300,"amplicon"
"SRR5916878","none",92232,45830512,"amplicon"
"SRR5915017","none",85400,42394723,"amplicon"
"SRR5915554","none",175214,87622405,"amplicon"
"SRR3454794","none",1088395,654592881,"amplicon"
"SRR5915164","none",82984,41134747,"amplicon"
"SRR2075436","none",23687,3485634,"amplicon"
"SRR3454693","none",196292,118167784,"amplicon"
"ERR1873214","none",83927,41040303,"amplicon"
"SRR5916211","none",104524,62796219,"amplicon"
"SRR5381376","none",16728,10042002,"amplicon"
"SRR1196955","none",157327,55064450,"amplicon"
"SRR6853352","none",19942264,4028337328,"amplicon"
"SRR5957094","none",24617,12357734,"amplicon"
"SRR5916840","none",179404,107620780,"amplicon"
"SRR5918452","none",174234,103105427,"amplicon"
"ERR867657","none",36905,19671758,"amplicon"
"SRR5916001","none",113281,68058431,"amplicon"
"SRR5916462","none",140902,82311739,"amplicon"
"ERR1756336","none",1572621,384056071,"amplicon"
"SRR1295392","none",40290,22584576,"amplicon"
"ERR867945","none",60665,32335739,"amplicon"
"SRR3454391","none",193136,115144617,"amplicon"
"SRR1210759","none",33975,11891250,"amplicon"
"SRR3584472","none",191625,96195750,"amplicon"
"SRR1702615","none",162005,81183349,"amplicon"
"SRR5916830","none",147546,88717316,"amplicon"
"SRR5585456","none",3259815,334961457,"amplicon"
"SRR5915383","none",76849,37895351,"amplicon"
"SRR5915677","none",91268,54889599,"amplicon"
"SRR3457282","none",102276,61570152,"amplicon"
"SRR5915953","none",173204,104173526,"amplicon"
"ERR1718044","none",8590,1400398,"amplicon"
"SRR5916423","none",104927,31664074,"amplicon"
"SRR5500598","none",137649,56575544,"amplicon"
"SRR5918530","none",188718,113463967,"amplicon"
"SRR1425406","none",28818,17348436,"amplicon"
"SRR5917658","none",65552,39425685,"amplicon"
"SRR5923272","none",216425,130078368,"amplicon"
"SRR3456336","none",129286,77621407,"amplicon"
"SRR5585457","none",3913852,404055239,"amplicon"
"SRR5381369","none",20254,12152721,"amplicon"
"SRR3457196","none",111927,67380054,"amplicon"
"SRR2075459","none",151064,19743712,"amplicon"
"SRR1916057","none",349747,122411450,"amplicon"
"SRR5643052","none",40007,20083514,"amplicon"
"SRR1196994","none",87405,30591750,"amplicon"
"SRR1196357","none",53692,18792200,"amplicon"
"SRR6317110","none",41711,20630430,"amplicon"
"SRR1570929","none",20341,5053944,"amplicon"
"SRR5924777","none",130781,78599550,"amplicon"
"SRR5918783","none",148286,88209652,"amplicon"
"SRR1702567","none",84113,42191914,"amplicon"
"SRR857198","none",2600,1314582,"amplicon"
"SRR3454739","none",101605,61106288,"amplicon"
"SRR062260","none",468804,265691739,"amplicon"
"SRR5903758","none",104420,62860840,"amplicon"
"SRR5916276","none",104953,62910628,"amplicon"
"SRR5918573","none",154294,92786899,"amplicon"
"SRR3453328","none",195965,117970930,"amplicon"
"SRR5915750","none",72274,43461594,"amplicon"
"SRR062230","none",575147,323072435,"amplicon"
"SRR1425400","none",30514,18369428,"amplicon"
"SRR3454741","none",139311,83776429,"amplicon"
"SRR5916393","none",128383,74868418,"amplicon"
"SRR5219937","none",95079,28523700,"amplicon"
"ERR2098563","none",1125833,565168166,"amplicon"
"SRR5924813","none",78686,47186139,"amplicon"
"SRR5924468","none",104024,51829765,"amplicon"
"SRR5915447","none",168494,84044030,"amplicon"
"SRR3584465","none",23084,13896568,"amplicon"
"SRR3456772","none",194527,113769624,"amplicon"
"ERR867925","none",23759,12759224,"amplicon"
"SRR5917021","none",153357,88804640,"amplicon"
"SRR5915860","none",104690,62964795,"amplicon"
"SRR3457270","none",115647,69619494,"amplicon"
"SRR5923269","none",82808,24953874,"amplicon"
"SRR3584501","none",80191,48274982,"amplicon"
"SRR3456987","none",166762,100390724,"amplicon"
"SRR5917164","none",184313,106310050,"amplicon"
"SRR1909270","none",163638,57273300,"amplicon"
"SRR3454679","none",198270,119358540,"amplicon"
"SRR1702603","none",147155,73690399,"amplicon"
"SRR5915949","none",144892,43690960,"amplicon"
"ERR1938398","none",22141,13305487,"amplicon"
"SRR5691022","none",39049,19524500,"amplicon"
"ERR1873259","none",112754,55023952,"amplicon"
"SRR5923183","none",178753,53879728,"amplicon"
"SRR6317059","none",40819,20060110,"amplicon"
"ERR1718415","none",27187,4429380,"amplicon"
"SRR062148","none",562139,314738475,"amplicon"
"SRR2075467","none",160543,20439299,"amplicon"
"ERR867656","none",46161,24882180,"amplicon"
"SRR2898674","none",78542,27489700,"amplicon"
"SRR5914968","none",91183,54825675,"amplicon"
"SRR2898668","none",203915,71370250,"amplicon"
"SRR3456369","none",95850,53804233,"amplicon"
"SRR5916475","none",73775,36805426,"amplicon"
"SRR5924656","none",95244,57108819,"amplicon"
"SRR6403200","none",86081,21047184,"amplicon"
"SRR7189084","none",34103,17571113,"amplicon"
"SRR5446028","none",80608,24343616,"amplicon"
"SRR7445504","none",56805,27436815,"amplicon"
"SRR3453694","none",189335,113873518,"amplicon"
"ERR2098482","none",1422025,713856550,"amplicon"
"SRR1196397","none",187294,65552900,"amplicon"
"ERR867677","none",27375,14701251,"amplicon"
"SRR1915876","none",27104,9486400,"amplicon"
"SRR5916263","none",102652,61667993,"amplicon"
"SRR4427806","none",4970875,1436428946,"amplicon"
"SRR5918663","none",1179459,645779704,"amplicon"
"SRR5917366","none",81415,48930756,"amplicon"
"SRR5918409","none",86747,41760443,"amplicon"
"SRR5690874","none",19774,9887000,"amplicon"
"ERR2098527","none",1255201,630110902,"amplicon"
"SRR5896007","none",110225,66240247,"amplicon"
"SRR3456849","none",187282,106034479,"amplicon"
"SRR5916188","none",96534,57992994,"amplicon"
"SRR4045417","none",108282,17712453,"amplicon"
"SRR5916131","none",182030,106487341,"amplicon"
"SRR3457293","none",59311,35705222,"amplicon"
"SRR5916690","none",146360,87986612,"amplicon"
"SRR5917286","none",75117,45154281,"amplicon"
"ERR867649","none",66711,35560265,"amplicon"
"SRR062180","none",293385,150908794,"amplicon"
"SRR5924528","none",80255,40146134,"amplicon"
"SRR1910139","none",55485,19419750,"amplicon"
"SRR5923123","none",156035,93751636,"amplicon"
"SRR5918485","none",208872,125577641,"amplicon"
"SRR3454463","none",171260,103098520,"amplicon"
"SRR5923090","none",148173,89031972,"amplicon"
"SRR5915063","none",45775,22003660,"amplicon"
"SRR5917773","none",53801,26309473,"amplicon"
"SRR5923273","none",165344,90188918,"amplicon"
"SRR1151110","none",2956,665848,"amplicon"
"SRR5916622","none",61853,37184244,"amplicon"
"SRR857196","none",4874,2475448,"amplicon"
"SRR1909565","none",53946,18881100,"amplicon"
"ERR867911","none",30871,16704381,"amplicon"
"SRR5916883","none",123920,73527379,"amplicon"
"SRR5918520","none",151120,89475673,"amplicon"
"SRR5915182","none",80974,40042747,"amplicon"
"SRR3584454","none",19549,11768498,"amplicon"
"SRR5915533","none",71952,43267548,"amplicon"
"SRR5918404","none",184014,109406822,"amplicon"
"SRR4427790","none",2387079,663155337,"amplicon"
"SRR5916089","none",134724,40633845,"amplicon"
"SRR7159424","none",7503743,1881627033,"amplicon"
"SRR1915654","none",11734,2053450,"amplicon"
"SRR4045393","none",457166,81814796,"amplicon"
"SRR5918605","none",198029,116988900,"amplicon"
"ERR1873193","none",138850,68036500,"amplicon"
"SRR5916172","none",83793,50348873,"amplicon"
"SRR063388","none",337860,175315988,"amplicon"
"SRR2075437","none",110567,15918386,"amplicon"
"SRR5915710","none",22738,10273560,"amplicon"
"SRR5219922","none",55787,16736100,"amplicon"
"ERR867818","none",48704,26253254,"amplicon"
"ERR2098595","none",1129444,566980888,"amplicon"
"SRR5916852","none",122111,71793326,"amplicon"
"SRR5507567","none",4173741,939965414,"amplicon"
"SRR3454319","none",221553,133374906,"amplicon"
"SRR3454355","none",220733,132881266,"amplicon"
"ERR867857","none",29612,15904299,"amplicon"
"SRR5918500","none",195657,116419237,"amplicon"
"SRR5957072","none",24136,12116272,"amplicon"
"SRR1425398","none",32224,19398848,"amplicon"
"SRR5918671","none",215177,117916947,"amplicon"
"SRR062216","none",498122,266097476,"amplicon"
"SRR3584459","none",21962,13221124,"amplicon"
"SRR062221","none",440585,212887566,"amplicon"
"SRR5381384","none",14472,8687016,"amplicon"
"SRR062189","none",184411,100064578,"amplicon"
"ERR1873303","none",97404,47922768,"amplicon"
"SRR6853353","none",14035902,2835252204,"amplicon"
"SRR2059009","none",102737,51573974,"amplicon"
"SRR062144","none",304500,157978902,"amplicon"
"SRR5917523","none",64348,38686065,"amplicon"
"SRR5917004","none",95758,57557835,"amplicon"
"SRR5918705","none",209471,104153582,"amplicon"
"SRR3453665","none",523147,314613336,"amplicon"
"ERR1873328","none",101525,49848775,"amplicon"
"SRR3453778","none",152940,91966811,"amplicon"
"SRR1425405","none",29638,17842076,"amplicon"
"SRR5918587","none",153592,76245661,"amplicon"
"SRR5915793","none",131188,78333984,"amplicon"
"SRR5916191","none",96012,57383277,"amplicon"
"SRR2414349","none",93291,27987300,"amplicon"
"SRR6393369","none",60883,18204516,"amplicon"
"SRR5924458","none",161600,96103791,"amplicon"
"SRR5585460","none",3424791,395605925,"amplicon"
"SRR1196335","none",73309,25658150,"amplicon"
"SRR5918725","none",577013,173794532,"amplicon"
"SRR1915946","none",41525,14533750,"amplicon"
"SRR5924521","none",105112,63166649,"amplicon"
"SRR2414362","none",113429,34028700,"amplicon"
"SRR6403535","none",105189,31551570,"amplicon"
"SRR3453755","none",156317,93998022,"amplicon"
"SRR5918480","none",307453,184081577,"amplicon"
"SRR5917709","none",67369,33335765,"amplicon"
"SRR5918528","none",184609,110996098,"amplicon"
"SRR3456836","none",166630,98609140,"amplicon"
"ERR867671","none",10202,5499754,"amplicon"
"SRR5500625","none",164213,68555794,"amplicon"
"SRR5918665","none",548153,165109923,"amplicon"
"SRR5924773","none",102197,61103736,"amplicon"
"SRR5916880","none",134768,80167563,"amplicon"
"SRR1909317","none",90188,31565800,"amplicon"
"SRR5219904","none",89798,26939400,"amplicon"
"SRR7189040","none",70231,36800747,"amplicon"
"ERR867741","none",48068,25828372,"amplicon"
"SRR2075491","none",103805,14170585,"amplicon"
"SRR3453179","none",5717,3441634,"amplicon"
